
----------------20250630_14_26_46----------------
======================== Start training! ========================

Epoch [1/50]	Learning Rate: 1.000e-04
Epoch-8-[3540/4010]		Loss: 0.0107
Epoch-8-[3600/4010]		Loss: 0.0048
Epoch-8-[3660/4010]		Loss: 0.0081
Epoch-8-[3720/4010]		Loss: 0.0074
Epoch-8-[3780/4010]		Loss: 0.0082
Epoch-8-[3840/4010]		Loss: 0.0089
Epoch-8-[3900/4010]		Loss: 0.0094
Epoch-8-[3960/4010]		Loss: 0.0058

IXI: [lmo/T2/X8] Validation:
Epoch: [8]	Valid Loss: 0.0095	PSNR: 35.782	SSIM: 0.959	(Best PSNR: 35.782	SSIM: 0.959	@Epoch: 8)

Saving models...
Training consuming: 632.10s
==================================================

Epoch [9/50]	Learning Rate: 1.000e-04
Epoch-9-[60/4010]		Loss: 0.0068
Epoch-9-[120/4010]		Loss: 0.0058
Epoch-9-[180/4010]		Loss: 0.0074
Epoch-9-[240/4010]		Loss: 0.0087
Epoch-9-[300/4010]		Loss: 0.0073
Epoch-9-[360/4010]		Loss: 0.0079
Epoch-9-[420/4010]		Loss: 0.0088
Epoch-9-[480/4010]		Loss: 0.0059
Epoch-9-[540/4010]		Loss: 0.0060
Epoch-9-[600/4010]		Loss: 0.0063
Epoch-9-[660/4010]		Loss: 0.0067
Epoch-9-[720/4010]		Loss: 0.0073
Epoch-9-[780/4010]		Loss: 0.0073
Epoch-9-[840/4010]		Loss: 0.0041
Epoch-9-[900/4010]		Loss: 0.0116
Epoch-9-[960/4010]		Loss: 0.0100
Epoch-9-[1020/4010]		Loss: 0.0115
Epoch-9-[1080/4010]		Loss: 0.0085
Epoch-9-[1140/4010]		Loss: 0.0044
Epoch-9-[1200/4010]		Loss: 0.0090
Epoch-9-[1260/4010]		Loss: 0.0121
Epoch-9-[1320/4010]		Loss: 0.0088
Epoch-9-[1380/4010]		Loss: 0.0088
Epoch-9-[1440/4010]		Loss: 0.0090
Epoch-9-[1500/4010]		Loss: 0.0059
Epoch-9-[1560/4010]		Loss: 0.0126
Epoch-9-[1620/4010]		Loss: 0.0046
Epoch-9-[1680/4010]		Loss: 0.0082
Epoch-9-[1740/4010]		Loss: 0.0090
Epoch-9-[1800/4010]		Loss: 0.0046
Epoch-9-[1860/4010]		Loss: 0.0057
Epoch-9-[1920/4010]		Loss: 0.0073
Epoch-9-[1980/4010]		Loss: 0.0059
Epoch-9-[2040/4010]		Loss: 0.0060
Epoch-9-[2100/4010]		Loss: 0.0089
Epoch-9-[2160/4010]		Loss: 0.0072
Epoch-9-[2220/4010]		Loss: 0.0103
Epoch-9-[2280/4010]		Loss: 0.0066
Epoch-9-[2340/4010]		Loss: 0.0110
Epoch-9-[2400/4010]		Loss: 0.0091
Epoch-9-[2460/4010]		Loss: 0.0058
Epoch-9-[2520/4010]		Loss: 0.0153
Epoch-9-[2580/4010]		Loss: 0.0095
Epoch-9-[2640/4010]		Loss: 0.0088
Epoch-9-[2700/4010]		Loss: 0.0134
Epoch-9-[2760/4010]		Loss: 0.0069
Epoch-9-[2820/4010]		Loss: 0.0087
Epoch-9-[2880/4010]		Loss: 0.0056
Epoch-9-[2940/4010]		Loss: 0.0105
Epoch-9-[3000/4010]		Loss: 0.0062
Epoch-9-[3060/4010]		Loss: 0.0098
Epoch-9-[3120/4010]		Loss: 0.0070
Epoch-9-[3180/4010]		Loss: 0.0056
Epoch-9-[3240/4010]		Loss: 0.0114
Epoch-9-[3300/4010]		Loss: 0.0066
Epoch-9-[3360/4010]		Loss: 0.0111
Epoch-9-[3420/4010]		Loss: 0.0058
Epoch-9-[3480/4010]		Loss: 0.0081
Epoch-9-[3540/4010]		Loss: 0.0066
Epoch-9-[3600/4010]		Loss: 0.0081
Epoch-9-[3660/4010]		Loss: 0.0066
Epoch-9-[3720/4010]		Loss: 0.0111
Epoch-9-[3780/4010]		Loss: 0.0069
Epoch-9-[3840/4010]		Loss: 0.0050
Epoch-9-[3900/4010]		Loss: 0.0121
Epoch-9-[3960/4010]		Loss: 0.0084

IXI: [lmo/T2/X8] Validation:
Epoch: [9]	Valid Loss: 0.0093	PSNR: 35.907	SSIM: 0.960	(Best PSNR: 35.907	SSIM: 0.960	@Epoch: 9)

Saving models...
Training consuming: 632.93s
==================================================

Epoch [10/50]	Learning Rate: 1.000e-04
Epoch-10-[60/4010]		Loss: 0.0079
Epoch-10-[120/4010]		Loss: 0.0071
Epoch-10-[180/4010]		Loss: 0.0081
Epoch-10-[240/4010]		Loss: 0.0176
Epoch-10-[300/4010]		Loss: 0.0061
Epoch-10-[360/4010]		Loss: 0.0041
Epoch-10-[420/4010]		Loss: 0.0100
Epoch-10-[480/4010]		Loss: 0.0048
Epoch-10-[540/4010]		Loss: 0.0099
Epoch-10-[600/4010]		Loss: 0.0085
Epoch-10-[660/4010]		Loss: 0.0077
Epoch-10-[720/4010]		Loss: 0.0091
Epoch-10-[780/4010]		Loss: 0.0073
Epoch-10-[840/4010]		Loss: 0.0063
Epoch-10-[900/4010]		Loss: 0.0101
Epoch-10-[960/4010]		Loss: 0.0070
Epoch-10-[1020/4010]		Loss: 0.0063
Epoch-10-[1080/4010]		Loss: 0.0109
Epoch-10-[1140/4010]		Loss: 0.0094
Epoch-10-[1200/4010]		Loss: 0.0067
Epoch-10-[1260/4010]		Loss: 0.0072
Epoch-10-[1320/4010]		Loss: 0.0069
Epoch-10-[1380/4010]		Loss: 0.0075
Epoch-10-[1440/4010]		Loss: 0.0077
Epoch-10-[1500/4010]		Loss: 0.0099
Epoch-10-[1560/4010]		Loss: 0.0078
Epoch-10-[1620/4010]		Loss: 0.0050
Epoch-10-[1680/4010]		Loss: 0.0111
Epoch-10-[1740/4010]		Loss: 0.0072
Epoch-10-[1800/4010]		Loss: 0.0071
Epoch-10-[1860/4010]		Loss: 0.0108
Epoch-10-[1920/4010]		Loss: 0.0103
Epoch-10-[1980/4010]		Loss: 0.0067
Epoch-10-[2040/4010]		Loss: 0.0067
Epoch-10-[2100/4010]		Loss: 0.0099
Epoch-10-[2160/4010]		Loss: 0.0062
Epoch-10-[2220/4010]		Loss: 0.0132
Epoch-10-[2280/4010]		Loss: 0.0071
Epoch-10-[2340/4010]		Loss: 0.0115
Epoch-10-[2400/4010]		Loss: 0.0060
Epoch-10-[2460/4010]		Loss: 0.0042
Epoch-10-[2520/4010]		Loss: 0.0106
Epoch-10-[2580/4010]		Loss: 0.0137
Epoch-10-[2640/4010]		Loss: 0.0086
Epoch-10-[2700/4010]		Loss: 0.0072
Epoch-10-[2760/4010]		Loss: 0.0076
Epoch-10-[2820/4010]		Loss: 0.0077
Epoch-10-[2880/4010]		Loss: 0.0084
Epoch-10-[2940/4010]		Loss: 0.0071
Epoch-10-[3000/4010]		Loss: 0.0089
Epoch-10-[3060/4010]		Loss: 0.0100
Epoch-10-[3120/4010]		Loss: 0.0105
Epoch-10-[3180/4010]		Loss: 0.0083
Epoch-10-[3240/4010]		Loss: 0.0074
Epoch-10-[3300/4010]		Loss: 0.0062
Epoch-10-[3360/4010]		Loss: 0.0080
Epoch-10-[3420/4010]		Loss: 0.0051
Epoch-10-[3480/4010]		Loss: 0.0070
Epoch-10-[3540/4010]		Loss: 0.0075
Epoch-10-[3600/4010]		Loss: 0.0069
Epoch-10-[3660/4010]		Loss: 0.0092
Epoch-10-[3720/4010]		Loss: 0.0118
Epoch-10-[3780/4010]		Loss: 0.0081
Epoch-10-[3840/4010]		Loss: 0.0091
Epoch-10-[3900/4010]		Loss: 0.0086
Epoch-10-[3960/4010]		Loss: 0.0061

IXI: [lmo/T2/X8] Validation:
Epoch: [10]	Valid Loss: 0.0092	PSNR: 35.976	SSIM: 0.961	(Best PSNR: 35.976	SSIM: 0.961	@Epoch: 10)

Saving models...
Training consuming: 632.87s
==================================================

Epoch [11/50]	Learning Rate: 5.000e-05
Epoch-11-[60/4010]		Loss: 0.0082
Epoch-11-[120/4010]		Loss: 0.0058
Epoch-11-[180/4010]		Loss: 0.0056
Epoch-11-[240/4010]		Loss: 0.0099
Epoch-11-[300/4010]		Loss: 0.0116
Epoch-11-[360/4010]		Loss: 0.0084
Epoch-11-[420/4010]		Loss: 0.0078
Epoch-11-[480/4010]		Loss: 0.0070
Epoch-11-[540/4010]		Loss: 0.0116
Epoch-11-[600/4010]		Loss: 0.0072
Epoch-11-[660/4010]		Loss: 0.0133
Epoch-11-[720/4010]		Loss: 0.0063
Epoch-11-[780/4010]		Loss: 0.0077
Epoch-11-[840/4010]		Loss: 0.0066
Epoch-11-[900/4010]		Loss: 0.0101
Epoch-11-[960/4010]		Loss: 0.0069
Epoch-11-[1020/4010]		Loss: 0.0081
Epoch-11-[1080/4010]		Loss: 0.0067
Epoch-11-[1140/4010]		Loss: 0.0108
Epoch-11-[1200/4010]		Loss: 0.0092
Epoch-11-[1260/4010]		Loss: 0.0109
Epoch-11-[1320/4010]		Loss: 0.0071
Epoch-11-[1380/4010]		Loss: 0.0068
Epoch-11-[1440/4010]		Loss: 0.0064
Epoch-11-[1500/4010]		Loss: 0.0069
Epoch-11-[1560/4010]		Loss: 0.0075
Epoch-11-[1620/4010]		Loss: 0.0117
Epoch-11-[1680/4010]		Loss: 0.0074
Epoch-11-[1740/4010]		Loss: 0.0075
Epoch-11-[1800/4010]		Loss: 0.0092
Epoch-11-[1860/4010]		Loss: 0.0072
Epoch-11-[1920/4010]		Loss: 0.0063
Epoch-11-[1980/4010]		Loss: 0.0105
Epoch-11-[2040/4010]		Loss: 0.0090
Epoch-11-[2100/4010]		Loss: 0.0058
Epoch-11-[2160/4010]		Loss: 0.0080
Epoch-11-[2220/4010]		Loss: 0.0054
Epoch-11-[2280/4010]		Loss: 0.0088
Epoch-11-[2340/4010]		Loss: 0.0086
Epoch-11-[2400/4010]		Loss: 0.0070
Epoch-11-[2460/4010]		Loss: 0.0087
Epoch-11-[2520/4010]		Loss: 0.0053
Epoch-11-[2580/4010]		Loss: 0.0068
Epoch-11-[2640/4010]		Loss: 0.0060
Epoch-11-[2700/4010]		Loss: 0.0103
Epoch-11-[2760/4010]		Loss: 0.0057
Epoch-11-[2820/4010]		Loss: 0.0057
Epoch-11-[2880/4010]		Loss: 0.0083
Epoch-11-[2940/4010]		Loss: 0.0087
Epoch-11-[3000/4010]		Loss: 0.0081
Epoch-11-[3060/4010]		Loss: 0.0051
Epoch-11-[3120/4010]		Loss: 0.0084
Epoch-11-[3180/4010]		Loss: 0.0060
Epoch-11-[3240/4010]		Loss: 0.0050
Epoch-11-[3300/4010]		Loss: 0.0091
Epoch-11-[3360/4010]		Loss: 0.0085
Epoch-11-[3420/4010]		Loss: 0.0089
Epoch-11-[3480/4010]		Loss: 0.0060
Epoch-11-[3540/4010]		Loss: 0.0108
Epoch-11-[3600/4010]		Loss: 0.0050
Epoch-11-[3660/4010]		Loss: 0.0092
Epoch-11-[3720/4010]		Loss: 0.0111
Epoch-11-[3780/4010]		Loss: 0.0080
Epoch-11-[3840/4010]		Loss: 0.0089
Epoch-11-[3900/4010]		Loss: 0.0059
Epoch-11-[3960/4010]		Loss: 0.0073

IXI: [lmo/T2/X8] Validation:
Epoch: [11]	Valid Loss: 0.0090	PSNR: 36.245	SSIM: 0.962	(Best PSNR: 36.245	SSIM: 0.962	@Epoch: 11)

Saving models...
Training consuming: 632.81s
==================================================

Epoch [12/50]	Learning Rate: 5.000e-05
Epoch-12-[60/4010]		Loss: 0.0122
Epoch-12-[120/4010]		Loss: 0.0080
Epoch-12-[180/4010]		Loss: 0.0073
Epoch-12-[240/4010]		Loss: 0.0069
Epoch-12-[300/4010]		Loss: 0.0068
Epoch-12-[360/4010]		Loss: 0.0065
Epoch-12-[420/4010]		Loss: 0.0055
Epoch-12-[480/4010]		Loss: 0.0062
Epoch-12-[540/4010]		Loss: 0.0062
Epoch-12-[600/4010]		Loss: 0.0107
Epoch-12-[660/4010]		Loss: 0.0059
Epoch-12-[720/4010]		Loss: 0.0069
Epoch-12-[780/4010]		Loss: 0.0086
Epoch-12-[840/4010]		Loss: 0.0131
Epoch-12-[900/4010]		Loss: 0.0091
Epoch-12-[960/4010]		Loss: 0.0107
Epoch-12-[1020/4010]		Loss: 0.0078
Epoch-12-[1080/4010]		Loss: 0.0087
Epoch-12-[1140/4010]		Loss: 0.0128
Epoch-12-[1200/4010]		Loss: 0.0056
Epoch-12-[1260/4010]		Loss: 0.0097
Epoch-12-[1320/4010]		Loss: 0.0087
Epoch-12-[1380/4010]		Loss: 0.0102
Epoch-12-[1440/4010]		Loss: 0.0088
Epoch-12-[1500/4010]		Loss: 0.0068
Epoch-12-[1560/4010]		Loss: 0.0097
Epoch-12-[1620/4010]		Loss: 0.0072
Epoch-12-[1680/4010]		Loss: 0.0102
Epoch-12-[1740/4010]		Loss: 0.0073
Epoch-12-[1800/4010]		Loss: 0.0110
Epoch-12-[1860/4010]		Loss: 0.0066
Epoch-12-[1920/4010]		Loss: 0.0099
Epoch-12-[1980/4010]		Loss: 0.0101
Epoch-12-[2040/4010]		Loss: 0.0069
Epoch-12-[2100/4010]		Loss: 0.0070
Epoch-12-[2160/4010]		Loss: 0.0075
Epoch-12-[2220/4010]		Loss: 0.0095
Epoch-12-[2280/4010]		Loss: 0.0090
Epoch-12-[2340/4010]		Loss: 0.0097
Epoch-12-[2400/4010]		Loss: 0.0086
Epoch-12-[2460/4010]		Loss: 0.0068
Epoch-12-[2520/4010]		Loss: 0.0049
Epoch-12-[2580/4010]		Loss: 0.0077
Epoch-12-[2640/4010]		Loss: 0.0106
Epoch-12-[2700/4010]		Loss: 0.0061
Epoch-12-[2760/4010]		Loss: 0.0079
Epoch-12-[2820/4010]		Loss: 0.0083
Epoch-12-[2880/4010]		Loss: 0.0060
Epoch-12-[2940/4010]		Loss: 0.0053
Epoch-12-[3000/4010]		Loss: 0.0095
Epoch-12-[3060/4010]		Loss: 0.0090
Epoch-12-[3120/4010]		Loss: 0.0076
Epoch-12-[3180/4010]		Loss: 0.0067
Epoch-12-[3240/4010]		Loss: 0.0089
Epoch-12-[3300/4010]		Loss: 0.0082
Epoch-12-[3360/4010]		Loss: 0.0045
Epoch-12-[3420/4010]		Loss: 0.0078
Epoch-12-[3480/4010]		Loss: 0.0057
Epoch-12-[3540/4010]		Loss: 0.0096
Epoch-12-[3600/4010]		Loss: 0.0059
Epoch-12-[3660/4010]		Loss: 0.0110
Epoch-12-[3720/4010]		Loss: 0.0067
Epoch-12-[3780/4010]		Loss: 0.0101
Epoch-12-[3840/4010]		Loss: 0.0086
Epoch-12-[3900/4010]		Loss: 0.0070
Epoch-12-[3960/4010]		Loss: 0.0062

IXI: [lmo/T2/X8] Validation:
Epoch: [12]	Valid Loss: 0.0090	PSNR: 36.211	SSIM: 0.962	(Best PSNR: 36.245	SSIM: 0.962	@Epoch: 11)

Saving models...
Training consuming: 632.81s
==================================================

Epoch [13/50]	Learning Rate: 5.000e-05
Epoch-13-[60/4010]		Loss: 0.0071
Epoch-13-[120/4010]		Loss: 0.0085
Epoch-13-[180/4010]		Loss: 0.0067
Epoch-13-[240/4010]		Loss: 0.0086
Epoch-13-[300/4010]		Loss: 0.0150
Epoch-13-[360/4010]		Loss: 0.0063
Epoch-13-[420/4010]		Loss: 0.0080
Epoch-13-[480/4010]		Loss: 0.0086
Epoch-13-[540/4010]		Loss: 0.0070
Epoch-13-[600/4010]		Loss: 0.0066
Epoch-13-[660/4010]		Loss: 0.0085
Epoch-13-[720/4010]		Loss: 0.0091
Epoch-13-[780/4010]		Loss: 0.0069
Epoch-13-[840/4010]		Loss: 0.0065
Epoch-13-[900/4010]		Loss: 0.0066
Epoch-13-[960/4010]		Loss: 0.0068
Epoch-13-[1020/4010]		Loss: 0.0065
Epoch-13-[1080/4010]		Loss: 0.0111
Epoch-13-[1140/4010]		Loss: 0.0050
Epoch-13-[1200/4010]		Loss: 0.0101
Epoch-13-[1260/4010]		Loss: 0.0062
Epoch-13-[1320/4010]		Loss: 0.0102
Epoch-13-[1380/4010]		Loss: 0.0065
Epoch-13-[1440/4010]		Loss: 0.0061
Epoch-13-[1500/4010]		Loss: 0.0125
Epoch-13-[1560/4010]		Loss: 0.0045
Epoch-13-[1620/4010]		Loss: 0.0093
Epoch-13-[1680/4010]		Loss: 0.0067
Epoch-13-[1740/4010]		Loss: 0.0081
Epoch-13-[1800/4010]		Loss: 0.0068
Epoch-13-[1860/4010]		Loss: 0.0074
Epoch-13-[1920/4010]		Loss: 0.0058
Epoch-13-[1980/4010]		Loss: 0.0064
Epoch-13-[2040/4010]		Loss: 0.0112
Epoch-13-[2100/4010]		Loss: 0.0065
Epoch-13-[2160/4010]		Loss: 0.0053
Epoch-13-[2220/4010]		Loss: 0.0059
Epoch-13-[2280/4010]		Loss: 0.0132
Epoch-13-[2340/4010]		Loss: 0.0108
Epoch-13-[2400/4010]		Loss: 0.0133
Epoch-13-[2460/4010]		Loss: 0.0081
Epoch-13-[2520/4010]		Loss: 0.0070
Epoch-13-[2580/4010]		Loss: 0.0073
Epoch-13-[2640/4010]		Loss: 0.0076
Epoch-13-[2700/4010]		Loss: 0.0111
Epoch-13-[2760/4010]		Loss: 0.0072
Epoch-13-[2820/4010]		Loss: 0.0084
Epoch-13-[2880/4010]		Loss: 0.0076
Epoch-13-[2940/4010]		Loss: 0.0061
Epoch-13-[3000/4010]		Loss: 0.0056
Epoch-13-[3060/4010]		Loss: 0.0066
Epoch-13-[3120/4010]		Loss: 0.0071
Epoch-13-[3180/4010]		Loss: 0.0080
Epoch-13-[3240/4010]		Loss: 0.0069
Epoch-13-[3300/4010]		Loss: 0.0052
Epoch-13-[3360/4010]		Loss: 0.0057
Epoch-13-[3420/4010]		Loss: 0.0124
Epoch-13-[3480/4010]		Loss: 0.0113
Epoch-13-[3540/4010]		Loss: 0.0060
Epoch-13-[3600/4010]		Loss: 0.0085
Epoch-13-[3660/4010]		Loss: 0.0075
Epoch-13-[3720/4010]		Loss: 0.0082
Epoch-13-[3780/4010]		Loss: 0.0064
Epoch-13-[3840/4010]		Loss: 0.0071
Epoch-13-[3900/4010]		Loss: 0.0084
Epoch-13-[3960/4010]		Loss: 0.0078

IXI: [lmo/T2/X8] Validation:
Epoch: [13]	Valid Loss: 0.0090	PSNR: 36.254	SSIM: 0.962	(Best PSNR: 36.254	SSIM: 0.962	@Epoch: 13)

Saving models...
Training consuming: 632.14s
==================================================

Epoch [14/50]	Learning Rate: 5.000e-05
Epoch-14-[60/4010]		Loss: 0.0076
Epoch-14-[120/4010]		Loss: 0.0066
Epoch-14-[180/4010]		Loss: 0.0062
Epoch-14-[240/4010]		Loss: 0.0058
Epoch-14-[300/4010]		Loss: 0.0080
Epoch-14-[360/4010]		Loss: 0.0071
Epoch-14-[420/4010]		Loss: 0.0126
Epoch-14-[480/4010]		Loss: 0.0067
Epoch-14-[540/4010]		Loss: 0.0085
Epoch-14-[600/4010]		Loss: 0.0092
Epoch-14-[660/4010]		Loss: 0.0048
Epoch-14-[720/4010]		Loss: 0.0117
Epoch-14-[780/4010]		Loss: 0.0066
Epoch-14-[840/4010]		Loss: 0.0059
Epoch-14-[900/4010]		Loss: 0.0062
Epoch-14-[960/4010]		Loss: 0.0051
Epoch-14-[1020/4010]		Loss: 0.0068
Epoch-14-[1080/4010]		Loss: 0.0082
Epoch-14-[1140/4010]		Loss: 0.0073
Epoch-14-[1200/4010]		Loss: 0.0122
Epoch-14-[1260/4010]		Loss: 0.0073
Epoch-14-[1320/4010]		Loss: 0.0068
Epoch-14-[1380/4010]		Loss: 0.0058
Epoch-14-[1440/4010]		Loss: 0.0078
Epoch-14-[1500/4010]		Loss: 0.0048
Epoch-14-[1560/4010]		Loss: 0.0131
Epoch-14-[1620/4010]		Loss: 0.0068
Epoch-14-[1680/4010]		Loss: 0.0075
Epoch-14-[1740/4010]		Loss: 0.0073
Epoch-14-[1800/4010]		Loss: 0.0098
Epoch-14-[1860/4010]		Loss: 0.0067
Epoch-14-[1920/4010]		Loss: 0.0081
Epoch-14-[1980/4010]		Loss: 0.0069
Epoch-14-[2040/4010]		Loss: 0.0068
Epoch-14-[2100/4010]		Loss: 0.0080
Epoch-14-[2160/4010]		Loss: 0.0067
Epoch-14-[2220/4010]		Loss: 0.0071
Epoch-14-[2280/4010]		Loss: 0.0068
Epoch-14-[2340/4010]		Loss: 0.0081
Epoch-14-[2400/4010]		Loss: 0.0055
Epoch-14-[2460/4010]		Loss: 0.0081
Epoch-14-[2520/4010]		Loss: 0.0068
Epoch-14-[2580/4010]		Loss: 0.0078
Epoch-14-[2640/4010]		Loss: 0.0044
Epoch-14-[2700/4010]		Loss: 0.0105
Epoch-14-[2760/4010]		Loss: 0.0060
Epoch-14-[2820/4010]		Loss: 0.0048
Epoch-14-[2880/4010]		Loss: 0.0091
Epoch-14-[2940/4010]		Loss: 0.0080
Epoch-14-[3000/4010]		Loss: 0.0076
Epoch-14-[3060/4010]		Loss: 0.0124
Epoch-14-[3120/4010]		Loss: 0.0099
Epoch-14-[3180/4010]		Loss: 0.0069
Epoch-14-[3240/4010]		Loss: 0.0080
Epoch-14-[3300/4010]		Loss: 0.0061
Epoch-14-[3360/4010]		Loss: 0.0060
Epoch-14-[3420/4010]		Loss: 0.0065
Epoch-14-[3480/4010]		Loss: 0.0078
Epoch-14-[3540/4010]		Loss: 0.0055
Epoch-14-[3600/4010]		Loss: 0.0050
Epoch-14-[3660/4010]		Loss: 0.0074
Epoch-14-[3720/4010]		Loss: 0.0057
Epoch-14-[3780/4010]		Loss: 0.0052
Epoch-14-[3840/4010]		Loss: 0.0067
Epoch-14-[3900/4010]		Loss: 0.0080
Epoch-14-[3960/4010]		Loss: 0.0112

IXI: [lmo/T2/X8] Validation:
Epoch: [14]	Valid Loss: 0.0091	PSNR: 36.198	SSIM: 0.962	(Best PSNR: 36.254	SSIM: 0.962	@Epoch: 13)

Saving models...
Training consuming: 632.24s
==================================================

Epoch [15/50]	Learning Rate: 5.000e-05
Epoch-15-[60/4010]		Loss: 0.0112
Epoch-15-[120/4010]		Loss: 0.0066
Epoch-15-[180/4010]		Loss: 0.0080
Epoch-15-[240/4010]		Loss: 0.0064
Epoch-15-[300/4010]		Loss: 0.0084
Epoch-15-[360/4010]		Loss: 0.0073
Epoch-15-[420/4010]		Loss: 0.0105
Epoch-15-[480/4010]		Loss: 0.0061
Epoch-15-[540/4010]		Loss: 0.0051
Epoch-15-[600/4010]		Loss: 0.0070
Epoch-15-[660/4010]		Loss: 0.0071
Epoch-15-[720/4010]		Loss: 0.0078
Epoch-15-[780/4010]		Loss: 0.0077
Epoch-15-[840/4010]		Loss: 0.0074
Epoch-15-[900/4010]		Loss: 0.0095
Epoch-15-[960/4010]		Loss: 0.0063
Epoch-15-[1020/4010]		Loss: 0.0052
Epoch-15-[1080/4010]		Loss: 0.0074
Epoch-15-[1140/4010]		Loss: 0.0072
Epoch-15-[1200/4010]		Loss: 0.0093
Epoch-15-[1260/4010]		Loss: 0.0099
Epoch-15-[1320/4010]		Loss: 0.0069
Epoch-15-[1380/4010]		Loss: 0.0107
Epoch-15-[1440/4010]		Loss: 0.0077
Epoch-15-[1500/4010]		Loss: 0.0075
Epoch-15-[1560/4010]		Loss: 0.0075
Epoch-15-[1620/4010]		Loss: 0.0045
Epoch-15-[1680/4010]		Loss: 0.0115
Epoch-15-[1740/4010]		Loss: 0.0080
Epoch-15-[1800/4010]		Loss: 0.0052
Epoch-15-[1860/4010]		Loss: 0.0086
Epoch-15-[1920/4010]		Loss: 0.0068
Epoch-15-[1980/4010]		Loss: 0.0063
Epoch-15-[2040/4010]		Loss: 0.0061
Epoch-15-[2100/4010]		Loss: 0.0055
Epoch-15-[2160/4010]		Loss: 0.0092
Epoch-15-[2220/4010]		Loss: 0.0080
Epoch-15-[2280/4010]		Loss: 0.0099
Epoch-15-[2340/4010]		Loss: 0.0066
Epoch-15-[2400/4010]		Loss: 0.0100
Epoch-15-[2460/4010]		Loss: 0.0086
Epoch-15-[2520/4010]		Loss: 0.0125
Epoch-15-[2580/4010]		Loss: 0.0060
Epoch-15-[2640/4010]		Loss: 0.0056
Epoch-15-[2700/4010]		Loss: 0.0057
Epoch-15-[2760/4010]		Loss: 0.0060
Epoch-15-[2820/4010]		Loss: 0.0089
Epoch-15-[2880/4010]		Loss: 0.0083
Epoch-15-[2940/4010]		Loss: 0.0103
Epoch-15-[3000/4010]		Loss: 0.0056
Epoch-15-[3060/4010]		Loss: 0.0076
Epoch-15-[3120/4010]		Loss: 0.0071
Epoch-15-[3180/4010]		Loss: 0.0108
Epoch-15-[3240/4010]		Loss: 0.0079
Epoch-15-[3300/4010]		Loss: 0.0080
Epoch-15-[3360/4010]		Loss: 0.0093
Epoch-15-[3420/4010]		Loss: 0.0067
Epoch-15-[3480/4010]		Loss: 0.0089
Epoch-15-[3540/4010]		Loss: 0.0120
Epoch-15-[3600/4010]		Loss: 0.0095
Epoch-15-[3660/4010]		Loss: 0.0106
Epoch-15-[3720/4010]		Loss: 0.0080
Epoch-15-[3780/4010]		Loss: 0.0056
Epoch-15-[3840/4010]		Loss: 0.0083
Epoch-15-[3900/4010]		Loss: 0.0070
Epoch-15-[3960/4010]		Loss: 0.0067

IXI: [lmo/T2/X8] Validation:
Epoch: [15]	Valid Loss: 0.0089	PSNR: 36.380	SSIM: 0.963	(Best PSNR: 36.380	SSIM: 0.963	@Epoch: 15)

Saving models...
Training consuming: 632.62s
==================================================

Epoch [16/50]	Learning Rate: 5.000e-05
Epoch-16-[60/4010]		Loss: 0.0079
Epoch-16-[120/4010]		Loss: 0.0082
Epoch-16-[180/4010]		Loss: 0.0096
Epoch-16-[240/4010]		Loss: 0.0088
Epoch-16-[300/4010]		Loss: 0.0063
Epoch-16-[360/4010]		Loss: 0.0092
Epoch-16-[420/4010]		Loss: 0.0086
Epoch-16-[480/4010]		Loss: 0.0057
Epoch-16-[540/4010]		Loss: 0.0084
Epoch-16-[600/4010]		Loss: 0.0084
Epoch-16-[660/4010]		Loss: 0.0089
Epoch-16-[720/4010]		Loss: 0.0050
Epoch-16-[780/4010]		Loss: 0.0062
Epoch-16-[840/4010]		Loss: 0.0073
Epoch-16-[900/4010]		Loss: 0.0079
Epoch-16-[960/4010]		Loss: 0.0082
Epoch-16-[1020/4010]		Loss: 0.0080
Epoch-16-[1080/4010]		Loss: 0.0101
Epoch-16-[1140/4010]		Loss: 0.0071
Epoch-16-[1200/4010]		Loss: 0.0067
Epoch-16-[1260/4010]		Loss: 0.0057
Epoch-16-[1320/4010]		Loss: 0.0057
Epoch-16-[1380/4010]		Loss: 0.0075
Epoch-16-[1440/4010]		Loss: 0.0087
Epoch-16-[1500/4010]		Loss: 0.0075
Epoch-16-[1560/4010]		Loss: 0.0115
Epoch-16-[1620/4010]		Loss: 0.0088
Epoch-16-[1680/4010]		Loss: 0.0074
Epoch-16-[1740/4010]		Loss: 0.0096
Epoch-16-[1800/4010]		Loss: 0.0071
Epoch-16-[1860/4010]		Loss: 0.0062
Epoch-16-[1920/4010]		Loss: 0.0045
Epoch-16-[1980/4010]		Loss: 0.0072
Epoch-16-[2040/4010]		Loss: 0.0069
Epoch-16-[2100/4010]		Loss: 0.0087
Epoch-16-[2160/4010]		Loss: 0.0090
Epoch-16-[2220/4010]		Loss: 0.0112
Epoch-16-[2280/4010]		Loss: 0.0091
Epoch-16-[2340/4010]		Loss: 0.0100
Epoch-16-[2400/4010]		Loss: 0.0075
Epoch-16-[2460/4010]		Loss: 0.0075
Epoch-16-[2520/4010]		Loss: 0.0098
Epoch-16-[2580/4010]		Loss: 0.0123
Epoch-16-[2640/4010]		Loss: 0.0076
Epoch-16-[2700/4010]		Loss: 0.0067
Epoch-16-[2760/4010]		Loss: 0.0086
